TechCSV1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#separator;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;;;;Variable;Variable;Variable;Variable;;;;;;;;;;;;;;;;
#VariableName;;m;ohm * m;gAPI;g / cm3;mc sec / m;mc sec / m;mc sec / m;mm;m3/m3;v/v;mD;;;;;;;;;;;;;;;;
wellName;datasetName;DEPTH;RESISTIVITY;GAMMA RAY;DENSITY LOG;SONIC LOG P-WAVE;SONIC LOG S- WAVE;SONIC LOG;CALIPER;NEUTRON LOG;TOTAL POROSITY ;TOTAL PERMEABILIITY;;;;;;;;;;;;;;;;
171;171;-2709,153127;8,3372;100,0895;2,5657;;;;0,2196;0,2254;0,1158;0,01;;;;;;;;;;;;;;;;
171;171;-2709,129086;8,2915;99,4134;2,5632;;;;0,2197;0,2235;0,1151;0,01;;;;;;;;;;;;;;;;
171;171;-2709,105046;8,2754;98,7143;2,5681;;;;0,2197;0,2189;0,1137;0,01;;;;;;;;;;;;;;;;
171;171;-2709,081006;8,2506;99,687;2,5693;;;;0,2196;0,2164;0,1124;0,01;;;;;;;;;;;;;;;;
171;171;-2709,056965;8,2184;102,0547;2,5672;;;;0,2194;0,2156;0,1112;0,01;;;;;;;;;;;;;;;;
171;171;-2709,032925;8,1801;102,3698;2,5677;;;;0,2194;0,2167;0,1116;0,01;;;;;;;;;;;;;;;;
171;171;-2709,008885;8,1462;103,363;2,5633;;;;0,2196;0,2194;0,1129;0,01;;;;;;;;;;;;;;;;
171;171;-2708,984844;8,1168;105,049;2,554;;;;0,2199;0,2238;0,1151;0,01;;;;;;;;;;;;;;;;
171;171;-2708,960804;8,0884;103,6651;2,5558;;;;0,22;0,2225;0,1164;0,01;;;;;;;;;;;;;;;;
171;171;-2708,936764;8,0596;102,7702;2,5556;;;;0,2201;0,2222;0,1173;0,01;;;;;;;;;;;;;;;;
171;171;-2708,912723;8,0305;102,621;2,5527;;;;0,2202;0,2234;0,1179;0,01;;;;;;;;;;;;;;;;
171;171;-2708,888683;8,0134;101,1629;2,5571;;;;0,2202;0,2275;0,1188;0,01;;;;;;;;;;;;;;;;
171;171;-2708,864643;8,0075;99,8134;2,5589;;;;0,2201;0,2304;0,1198;0,01;;;;;;;;;;;;;;;;
171;171;-2708,840602;8,0171;98,7969;2,5561;;;;0,2199;0,2309;0,1209;0,01;;;;;;;;;;;;;;;;
171;171;-2708,816562;8,0237;96,9864;2,5543;;;;0,2199;0,2314;0,1222;0,01;;;;;;;;;;;;;;;;
171;171;-2708,792522;8,0298;95,5516;2,5533;;;;0,2199;0,231;0,1232;0,01;;;;;;;;;;;;;;;;
171;171;-2708,768481;8,036;95,0296;2,5534;;;;0,2199;0,2289;0,1235;0,01;;;;;;;;;;;;;;;;
171;171;-2708,744441;8,0278;95,2749;2,5562;;;;0,22;0,2323;0,1232;0,01;;;;;;;;;;;;;;;;
171;171;-2708,720401;8,0188;96,534;2,5604;;;;0,2201;0,2337;0,122;0,01;;;;;;;;;;;;;;;;
171;171;-2708,69636;8,0155;99,7821;2,5663;;;;0,2201;0,2273;0,1192;0,01;;;;;;;;;;;;;;;;
171;171;-2708,67232;8,0363;99,9068;2,5669;;;;0,22;0,2235;0,1166;0,01;;;;;;;;;;;;;;;;
171;171;-2708,64828;8,0714;99,4545;2,5666;;;;0,2201;0,2202;0,1143;0,01;;;;;;;;;;;;;;;;
171;171;-2708,624239;8,1281;99,9609;2,568;;;;0,2203;0,2166;0,1129;0,01;;;;;;;;;;;;;;;;
171;171;-2708,600199;8,1768;97,3214;2,5712;;;;0,2202;0,2159;0,1115;0,01;;;;;;;;;;;;;;;;
171;171;-2708,576159;8,2236;94,231;2,5774;;;;0,22;0,215;0,1096;0,01;;;;;;;;;;;;;;;;
171;171;-2708,552118;8,2738;94,002;2,5921;;;;0,2195;0,2085;0,1059;0,01;;;;;;;;;;;;;;;;
171;171;-2708,528078;8,3092;91,6492;2,604;;;;0,2193;0,2055;0,1019;0,01;;;;;;;;;;;;;;;;
171;171;-2708,504038;8,3354;88,7271;2,6137;;;;0,2193;0,2045;0,0982;0,01;;;;;;;;;;;;;;;;
171;171;-2708,479998;8,3492;88,0781;2,6196;;;;0,2195;0,2044;0,0968;0,01;;;;;;;;;;;;;;;;
171;171;-2708,455957;8,3671;87,9681;2,6182;;;;0,2193;0,2079;0,097;0,01;;;;;;;;;;;;;;;;
171;171;-2708,431917;8,3896;88,4537;2,6126;;;;0,2189;0,2124;0,098;0,01;;;;;;;;;;;;;;;;
171;171;-2708,407877;8,4298;91,2602;2,6073;;;;0,2188;0,2085;0,0989;0,01;;;;;;;;;;;;;;;;
171;171;-2708,383836;8,4347;93,1689;2,6007;;;;0,2197;0,2052;0,0992;0,01;;;;;;;;;;;;;;;;
171;171;-2708,359796;8,4139;94,2781;2,5935;;;;0,2212;0,2024;0,0991;0,01;;;;;;;;;;;;;;;;
171;171;-2708,335756;8,3844;92,8116;2,5928;;;;0,2207;0,1977;0,0992;0,01;;;;;;;;;;;;;;;;
171;171;-2708,311715;8,3682;91,3362;2,5895;;;;0,221;0,1956;0,1;0,01;;;;;;;;;;;;;;;;
171;171;-2708,287675;8,3634;89,8438;2,5837;;;;0,222;0,1957;0,1014;0,01;;;;;;;;;;;;;;;;
171;171;-2708,263635;8,3587;88,0966;2,5737;;;;0,223;0,194;0,1044;0,0106;;;;;;;;;;;;;;;;
171;171;-2708,239594;8,3435;87,3801;2,5677;;;;0,2246;0,1957;0,1074;0,0124;;;;;;;;;;;;;;;;
171;171;-2708,215554;8,3174;87,7442;2,5657;;;;0,227;0,2009;0,1106;0,0153;;;;;;;;;;;;;;;;
171;171;-2708,191514;8,2968;88,1459;2,5522;;;;0,2275;0,2043;0,1147;0,0173;;;;;;;;;;;;;;;;
171;171;-2708,167473;8,2498;89,6984;2,5466;;;;0,2268;0,2115;0,1187;0,0173;;;;;;;;;;;;;;;;
171;171;-2708,143433;8,1694;92,7;2,5516;;;;0,225;0,2236;0,1225;0,0148;;;;;;;;;;;;;;;;
171;171;-2708,119393;8,0948;94,6565;2,5432;;;;0,2285;0,2345;0,1267;0,0121;;;;;;;;;;;;;;;;
171;171;-2708,095352;8,0177;95,9435;2,5379;;;;0,2295;0,2447;0,1308;0,0103;;;;;;;;;;;;;;;;
171;171;-2708,071312;7,9368;96,3304;2,5394;;;;0,2258;0,2539;0,1346;0,01;;;;;;;;;;;;;;;;
171;171;-2708,047272;7,8835;95,9932;2,5341;;;;0,2242;0,2497;0,1353;0,0102;;;;;;;;;;;;;;;;
171;171;-2708,023231;7,8315;95,704;2,5323;;;;0,2236;0,2422;0,1342;0,0105;;;;;;;;;;;;;;;;
171;171;-2707,999191;7,773;95,7164;2,539;;;;0,2242;0,232;0,1306;0,0112;;;;;;;;;;;;;;;;
171;171;-2707,975151;7,7644;96,1028;2,5415;;;;0,2234;0,2228;0,1263;0,0115;;;;;;;;;;;;;;;;
171;171;-2707,95111;7,7649;96,0037;2,5449;;;;0,2226;0,216;0,1223;0,0115;;;;;;;;;;;;;;;;
171;171;-2707,92707;7,7604;94,554;2,5524;;;;0,2222;0,2143;0,1193;0,0112;;;;;;;;;;;;;;;;
171;171;-2707,90303;7,7429;94,3627;2,5538;;;;0,2224;0,2104;0,1172;0,0108;;;;;;;;;;;;;;;;
171;171;-2707,878989;7,7267;94,3235;2,5549;;;;0,2224;0,2075;0,1156;0,0105;;;;;;;;;;;;;;;;
171;171;-2707,854949;7,726;93,6201;2,5608;;;;0,2218;0,2099;0,1147;0,0101;;;;;;;;;;;;;;;;
171;171;-2707,830909;7,7401;94,6364;2,5614;;;;0,2212;0,2128;0,1144;0,01;;;;;;;;;;;;;;;;
171;171;-2707,806869;7,7543;96,3669;2,5606;;;;0,2206;0,2145;0,1141;0,01;;;;;;;;;;;;;;;;
171;171;-2707,782828;7,7463;98,3045;2,5627;;;;0,2202;0,2109;0,1129;0,01;;;;;;;;;;;;;;;;
171;171;-2707,758788;7,7313;99,8806;2,5619;;;;0,2201;0,2066;0,1114;0,01;;;;;;;;;;;;;;;;
171;171;-2707,734748;7,7126;101,0527;2,5606;;;;0,2201;0,2026;0,1098;0,01;;;;;;;;;;;;;;;;
171;171;-2707,710707;7,6919;100,916;2,5636;;;;0,2203;0,2018;0,1092;0,01;;;;;;;;;;;;;;;;
171;171;-2707,686667;7,6534;100,5121;2,5616;;;;0,2209;0,2046;0,1098;0,01;;;;;;;;;;;;;;;;
171;171;-2707,662627;7,6035;100,0032;2,557;;;;0,2216;0,209;0,1113;0,0101;;;;;;;;;;;;;;;;
171;171;-2707,636255;7,5433;99,9357;2,5556;;;;0,2215;0,2089;0,1127;0,0105;;;;;;;;;;;;;;;;
171;171;-2707,608884;7,4869;100,6816;2,5518;;;;0,2213;0,2045;0,1132;0,0121;;;;;;;;;;;;;;;;
171;171;-2707,581513;7,4339;101,8582;2,5465;;;;0,221;0,1974;0,113;0,0146;;;;;;;;;;;;;;;;
171;171;-2707,554142;7,3859;100,3879;2,5461;;;;0,2212;0,1993;0,1132;0,0176;;;;;;;;;;;;;;;;
171;171;-2707,526771;7,3487;99,6375;2,5452;;;;0,2213;0,1987;0,1133;0,0199;;;;;;;;;;;;;;;;
171;171;-2707,4994;7,3211;99,5235;2,544;;;;0,2213;0,196;0,1135;0,0213;;;;;;;;;;;;;;;;
171;171;-2707,47203;7,3091;99,929;2,5444;;;;0,2212;0,1958;0,1133;0,0229;;;;;;;;;;;;;;;;
171;171;-2707,444659;7,3059;101,0038;2,5421;;;;0,2212;0,1949;0,1133;0,0243;;;;;;;;;;;;;;;;
171;171;-2707,417288;7,3119;102,7989;2,537;;;;0,2213;0,1931;0,1136;0,0254;;;;;;;;;;;;;;;;
171;171;-2707,389917;7,3128;105,2011;2,5413;;;;0,2216;0,2028;0,1148;0,0204;;;;;;;;;;;;;;;;
171;171;-2707,362546;7,3177;106,238;2,5445;;;;0,2219;0,2135;0,1164;0,0153;;;;;;;;;;;;;;;;
171;171;-2707,335175;7,328;105,4761;2,5458;;;;0,2221;0,225;0,1186;0,0104;;;;;;;;;;;;;;;;
171;171;-2707,307804;7,3406;104,8859;2,5546;;;;0,222;0,2302;0,1193;0,01;;;;;;;;;;;;;;;;
171;171;-2707,280433;7,3571;104,0539;2,5599;;;;0,2218;0,2325;0,1196;0,01;;;;;;;;;;;;;;;;
171;171;-2707,253062;7,3795;102,8226;2,5586;;;;0,2219;0,231;0,1194;0,01;;;;;;;;;;;;;;;;
171;171;-2707,225691;7,4063;101,5199;2,5578;;;;0,2211;0,231;0,12;0,01;;;;;;;;;;;;;;;;
171;171;-2707,198321;7,4348;101,064;2,5542;;;;0,2205;0,2305;0,1211;0,01;;;;;;;;;;;;;;;;
171;171;-2707,17095;7,4655;102,28;2,5452;;;;0,2208;0,2287;0,1228;0,01;;;;;;;;;;;;;;;;
171;171;-2707,143579;7,4954;102,8397;2,5372;;;;0,2209;0,23;0,1251;0,01;;;;;;;;;;;;;;;;
171;171;-2707,116208;7,5264;104,0743;2,5316;;;;0,221;0,2324;0,1273;0,01;;;;;;;;;;;;;;;;
171;171;-2707,088837;7,5607;107,3153;2,5311;;;;0,2211;0,2361;0,1289;0,01;;;;;;;;;;;;;;;;
171;171;-2707,061466;7,5915;108,2547;2,5332;;;;0,2211;0,2434;0,13;0,01;;;;;;;;;;;;;;;;
171;171;-2707,034095;7,6208;108,1532;2,5372;;;;0,221;0,2504;0,1308;0,01;;;;;;;;;;;;;;;;
171;171;-2707,006724;7,6489;106,999;2,5446;;;;0,221;0,2528;0,131;0,01;;;;;;;;;;;;;;;;
171;171;-2706,979353;7,6804;106,2708;2,5449;;;;0,221;0,2547;0,1312;0,01;;;;;;;;;;;;;;;;
171;171;-2706,951983;7,7133;105,4211;2,544;;;;0,2211;0,2559;0,1313;0,01;;;;;;;;;;;;;;;;
171;171;-2706,924612;7,7467;103,3939;2,5498;;;;0,221;0,2551;0,131;0,01;;;;;;;;;;;;;;;;
171;171;-2706,897241;7,7641;103,5092;2,5537;;;;0,2212;0,2526;0,1297;0,01;;;;;;;;;;;;;;;;
171;171;-2706,86987;7,7715;104,2641;2,5568;;;;0,2216;0,2501;0,128;0,01;;;;;;;;;;;;;;;;
171;171;-2706,842499;7,766;102,6967;2,561;;;;0,222;0,2524;0,1273;0,01;;;;;;;;;;;;;;;;
171;171;-2706,815128;7,7714;102,6948;2,5606;;;;0,222;0,255;0,1278;0,01;;;;;;;;;;;;;;;;
171;171;-2706,787757;7,7806;103,6553;2,5577;;;;0,222;0,2585;0,1292;0,01;;;;;;;;;;;;;;;;
171;171;-2706,760386;7,7653;104,7756;2,5571;;;;0,222;0,2681;0,1313;0,01;;;;;;;;;;;;;;;;
171;171;-2706,733015;7,7449;106,5711;2,5549;;;;0,2215;0,2693;0,1323;0,01;;;;;;;;;;;;;;;;
171;171;-2706,705644;7,7214;108,7939;2,5516;;;;0,2206;0,2642;0,1322;0,01;;;;;;;;;;;;;;;;
171;171;-2706,678274;7,7059;109,9443;2,5494;;;;0,2203;0,2588;0,1304;0,01;;;;;;;;;;;;;;;;
171;171;-2706,650903;7,6822;110,8269;2,5483;;;;0,2202;0,2523;0,1283;0,01;;;;;;;;;;;;;;;;
171;171;-2706,623532;7,6511;111,4556;2,5483;;;;0,2202;0,2448;0,1261;0,01;;;;;;;;;;;;;;;;
171;171;-2706,596161;7,6147;109,6822;2,5505;;;;0,2205;0,2396;0,1236;0,01;;;;;;;;;;;;;;;;
171;171;-2706,56879;7,5843;108,9775;2,5542;;;;0,2205;0,2347;0,1211;0,01;;;;;;;;;;;;;;;;
171;171;-2706,541419;7,5603;109,4282;2,5596;;;;0,2203;0,23;0,1186;0,01;;;;;;;;;;;;;;;;
171;171;-2706,514048;7,5313;108,7719;2,5535;;;;0,22;0,2244;0,1172;0,01;;;;;;;;;;;;;;;;
171;171;-2706,486677;7,4923;108,6738;2,5521;;;;0,2202;0,2208;0,116;0,01;;;;;;;;;;;;;;;;
171;171;-2706,459306;7,4408;109,376;2,5577;;;;0,2211;0,2198;0,1152;0,01;;;;;;;;;;;;;;;;
171;171;-2706,431936;7,4254;108,4349;2,557;;;;0,222;0,2239;0,1157;0,01;;;;;;;;;;;;;;;;
171;171;-2706,404565;7,4125;107,1943;2,557;;;;0,2224;0,2288;0,1167;0,01;;;;;;;;;;;;;;;;
171;171;-2706,377194;7,3978;105,7374;2,5589;;;;0,222;0,2343;0,1186;0,01;;;;;;;;;;;;;;;;
171;171;-2706,349823;7,3955;106,0619;2,5575;;;;0,2216;0,2382;0,1201;0,01;;;;;;;;;;;;;;;;
171;171;-2706,322452;7,3901;107,1886;2,5565;;;;0,2212;0,2412;0,1212;0,01;;;;;;;;;;;;;;;;
171;171;-2706,295081;7,3746;109,3155;2,5571;;;;0,2211;0,2429;0,1215;0,01;;;;;;;;;;;;;;;;
171;171;-2706,26771;7,3794;110,9128;2,557;;;;0,221;0,242;0,1212;0,01;;;;;;;;;;;;;;;;
171;171;-2706,240339;7,3854;111,6886;2,556;;;;0,2208;0,2408;0,1208;0,01;;;;;;;;;;;;;;;;
171;171;-2706,212968;7,383;110,7264;2,553;;;;0,2208;0,2403;0,1206;0,01;;;;;;;;;;;;;;;;
171;171;-2706,185598;7,3805;108,3646;2,5601;;;;0,2208;0,2367;0,1191;0,01;;;;;;;;;;;;;;;;
171;171;-2706,158227;7,3834;106,0696;2,5693;;;;0,2208;0,2339;0,1174;0,01;;;;;;;;;;;;;;;;
171;171;-2706,130856;7,4036;105,3268;2,5752;;;;0,2212;0,2369;0,1159;0,01;;;;;;;;;;;;;;;;
171;171;-2706,103485;7,429;105,6207;2,5724;;;;0,2215;0,2402;0,1169;0,01;;;;;;;;;;;;;;;;
171;171;-2706,076114;7,4528;106,4237;2,5654;;;;0,2216;0,2441;0,1191;0,01;;;;;;;;;;;;;;;;
171;171;-2706,048743;7,4606;107,6383;2,5552;;;;0,2217;0,2495;0,1225;0,01;;;;;;;;;;;;;;;;
171;171;-2706,021372;7,4583;107,5539;2,5521;;;;0,2211;0,2492;0,1244;0,01;;;;;;;;;;;;;;;;
171;171;-2705,994001;7,4529;106,7986;2,5529;;;;0,2205;0,2463;0,1252;0,01;;;;;;;;;;;;;;;;
171;171;-2705,96663;7,4586;105,8851;2,5565;;;;0,2217;0,2451;0,1241;0,01;;;;;;;;;;;;;;;;
171;171;-2705,939259;7,4676;105,1325;2,557;;;;0,2221;0,242;0,1233;0,01;;;;;;;;;;;;;;;;
171;171;-2705,911889;7,4776;104,6374;2,5552;;;;0,222;0,2382;0,1227;0,01;;;;;;;;;;;;;;;;
171;171;-2705,884518;7,4777;105,6533;2,5498;;;;0,2218;0,2385;0,1233;0,01;;;;;;;;;;;;;;;;
171;171;-2705,857147;7,4739;106,8122;2,5499;;;;0,2215;0,242;0,1242;0,01;;;;;;;;;;;;;;;;
171;171;-2705,829776;7,4677;108,1085;2,5537;;;;0,2212;0,2479;0,1254;0,01;;;;;;;;;;;;;;;;
171;171;-2705,802405;7,4713;109,9485;2,5494;;;;0,2213;0,2568;0,1277;0,01;;;;;;;;;;;;;;;;
171;171;-2705,775034;7,476;110,3999;2,5471;;;;0,2213;0,2636;0,13;0,01;;;;;;;;;;;;;;;;
171;171;-2705,747663;7,4818;109,5867;2,5464;;;;0,2213;0,2683;0,1323;0,01;;;;;;;;;;;;;;;;
171;171;-2705,720292;7,4683;109,7925;2,5474;;;;0,2213;0,2638;0,1319;0,01;;;;;;;;;;;;;;;;
171;171;-2705,692921;7,4694;109,1659;2,5535;;;;0,2217;0,2635;0,131;0,01;;;;;;;;;;;;;;;;
171;171;-2705,665551;7,4866;107,6237;2,5653;;;;0,2224;0,2677;0,1295;0,01;;;;;;;;;;;;;;;;
171;171;-2705,63818;7,4714;108,8545;2,5673;;;;0,2217;0,272;0,1291;0,01;;;;;;;;;;;;;;;;
171;171;-2705,610809;7,4608;109,4496;2,5692;;;;0,221;0,2741;0,1286;0,01;;;;;;;;;;;;;;;;
171;171;-2705,583438;7,4584;109,0087;2,5716;;;;0,2204;0,2732;0,1278;0,01;;;;;;;;;;;;;;;;
171;171;-2705,556067;7,4372;111,2173;2,5651;;;;0,2203;0,2587;0,1247;0,01;;;;;;;;;;;;;;;;
171;171;-2705,528696;7,4322;112,7595;2,5619;;;;0,2204;0,2448;0,1212;0,01;;;;;;;;;;;;;;;;
171;171;-2705,501325;7,4567;112,7625;2,5658;;;;0,2207;0,2341;0,1174;0,01;;;;;;;;;;;;;;;;
171;171;-2705,473954;7,4572;113,6573;2,5637;;;;0,2208;0,235;0,1159;0,01;;;;;;;;;;;;;;;;
171;171;-2705,446583;7,4462;114,2379;2,5644;;;;0,2208;0,2384;0,1152;0,01;;;;;;;;;;;;;;;;
171;171;-2705,419212;7,4203;113,8837;2,573;;;;0,2206;0,2431;0,1153;0,01;;;;;;;;;;;;;;;;
171;171;-2705,391842;7,4246;113,2403;2,5737;;;;0,2203;0,2449;0,1155;0,01;;;;;;;;;;;;;;;;
171;171;-2705,364471;7,431;112,2528;2,5726;;;;0,2196;0,2461;0,116;0,01;;;;;;;;;;;;;;;;
171;171;-2705,3371;7,4249;110,5849;2,5719;;;;0,2186;0,2476;0,1171;0,01;;;;;;;;;;;;;;;;
171;171;-2705,309729;7,4389;108,2603;2,5669;;;;0,2182;0,2435;0,1184;0,01;;;;;;;;;;;;;;;;
171;171;-2705,282358;7,455;106,6907;2,5601;;;;0,2181;0,2394;0,1198;0,01;;;;;;;;;;;;;;;;
171;171;-2705,254987;7,4574;108,2569;2,5514;;;;0,2185;0,2409;0,1216;0,01;;;;;;;;;;;;;;;;
171;171;-2705,227616;7,4517;107,1195;2,5461;;;;0,2189;0,2373;0,1232;0,01;;;;;;;;;;;;;;;;
171;171;-2705,200245;7,4466;105,1008;2,5431;;;;0,2192;0,2341;0,1247;0,01;;;;;;;;;;;;;;;;
171;171;-2705,172874;7,4582;103,9868;2,5434;;;;0,2191;0,2414;0,126;0,01;;;;;;;;;;;;;;;;
171;171;-2705,145504;7,458;100,9873;2,5479;;;;0,2194;0,2433;0,1267;0,01;;;;;;;;;;;;;;;;
171;171;-2705,118133;7,4519;97,6573;2,5535;;;;0,2199;0,2423;0,127;0,01;;;;;;;;;;;;;;;;
171;171;-2705,090762;7,4467;98,1071;2,5534;;;;0,2209;0,2404;0,1263;0,01;;;;;;;;;;;;;;;;
171;171;-2705,063391;7,4428;98,3747;2,5527;;;;0,2217;0,2384;0,1257;0,01;;;;;;;;;;;;;;;;
171;171;-2705,03602;7,4405;98,671;2,5516;;;;0,2223;0,2369;0,1254;0,01;;;;;;;;;;;;;;;;
171;171;-2705,008649;7,4462;100,3948;2,5505;;;;0,2221;0,2404;0,1259;0,01;;;;;;;;;;;;;;;;
171;171;-2704,981278;7,4424;101,1671;2,5491;;;;0,222;0,2429;0,1268;0,01;;;;;;;;;;;;;;;;
171;171;-2704,953907;7,4309;101,2782;2,5475;;;;0,2222;0,2447;0,1281;0,01;;;;;;;;;;;;;;;;
171;171;-2704,926536;7,4114;102,6454;2,5464;;;;0,222;0,2535;0,1303;0,01;;;;;;;;;;;;;;;;
171;171;-2704,899166;7,3954;102,6684;2,5448;;;;0,2219;0,2585;0,1324;0,01;;;;;;;;;;;;;;;;
171;171;-2704,871795;7,3826;101,4488;2,5427;;;;0,2218;0,26;0,1344;0,01;;;;;;;;;;;;;;;;
171;171;-2704,844424;7,3588;103,1081;2,5491;;;;0,2213;0,2654;0,1347;0,01;;;;;;;;;;;;;;;;
171;171;-2704,817053;7,3356;105,3594;2,5512;;;;0,221;0,2677;0,1342;0,01;;;;;;;;;;;;;;;;
171;171;-2704,789682;7,3131;108,2425;2,5485;;;;0,2208;0,2665;0,133;0,01;;;;;;;;;;;;;;;;
171;171;-2704,762311;7,2723;109,8353;2,5525;;;;0,2205;0,2604;0,1306;0,01;;;;;;;;;;;;;;;;
171;171;-2704,73494;7,2294;110,629;2,5524;;;;0,2203;0,2545;0,1284;0,01;;;;;;;;;;;;;;;;
171;171;-2704,707569;7,1853;110,4265;2,5461;;;;0,2202;0,2494;0,1268;0,01;;;;;;;;;;;;;;;;
171;171;-2704,680198;7,1599;108,6739;2,556;;;;0,2205;0,2484;0,1254;0,01;;;;;;;;;;;;;;;;
171;171;-2704,652827;7,1332;107,6859;2,5625;;;;0,2208;0,25;0,1245;0,01;;;;;;;;;;;;;;;;
171;171;-2704,625457;7,1006;108,246;2,5605;;;;0,2213;0,2551;0,1244;0,01;;;;;;;;;;;;;;;;
171;171;-2704,598086;7,0659;110,1898;2,5644;;;;0,2209;0,2604;0,1253;0,01;;;;;;;;;;;;;;;;
171;171;-2704,570715;7,0328;111,0073;2,5644;;;;0,2205;0,2641;0,1267;0,01;;;;;;;;;;;;;;;;
171;171;-2704,543344;7,004;109,0307;2,5539;;;;0,2208;0,2648;0,1286;0,01;;;;;;;;;;;;;;;;
171;171;-2704,515973;6,9941;108,7657;2,5528;;;;0,2205;0,2628;0,1296;0,01;;;;;;;;;;;;;;;;
171;171;-2704,488602;6,9843;108,5915;2,5555;;;;0,2202;0,2614;0,1297;0,01;;;;;;;;;;;;;;;;
171;171;-2704,461231;6,9629;107,5772;2,562;;;;0,2198;0,2629;0,1282;0,01;;;;;;;;;;;;;;;;
171;171;-2704,43386;6,9498;107,9427;2,5651;;;;0,22;0,2578;0,1262;0,01;;;;;;;;;;;;;;;;
171;171;-2704,406489;6,9429;107,9972;2,5664;;;;0,2202;0,252;0,1244;0,01;;;;;;;;;;;;;;;;
171;171;-2704,379119;6,9481;105,5609;2,5653;;;;0,2202;0,2514;0,1239;0,01;;;;;;;;;;;;;;;;
171;171;-2704,351748;6,9472;103,2839;2,5593;;;;0,2199;0,2481;0,1245;0,01;;;;;;;;;;;;;;;;
171;171;-2704,324377;6,9418;101,2658;2,5536;;;;0,2196;0,2441;0,1253;0,01;;;;;;;;;;;;;;;;
171;171;-2704,297006;6,9274;100,1328;2,5593;;;;0,2195;0,2423;0,1252;0,01;;;;;;;;;;;;;;;;
171;171;-2704,269635;6,9274;100,8767;2,5616;;;;0,2198;0,2454;0,1252;0,01;;;;;;;;;;;;;;;;
171;171;-2704,242264;6,9331;102,4356;2,5616;;;;0,2203;0,2507;0,1256;0,01;;;;;;;;;;;;;;;;
171;171;-2704,214893;6,9285;103,0433;2,5588;;;;0,2209;0,2541;0,1273;0,01;;;;;;;;;;;;;;;;
171;171;-2704,187522;6,9287;102,7435;2,5571;;;;0,2211;0,2591;0,1294;0,01;;;;;;;;;;;;;;;;
171;171;-2704,160151;6,932;101,7458;2,5564;;;;0,2212;0,2645;0,1316;0,01;;;;;;;;;;;;;;;;
171;171;-2704,13278;6,9378;99,4772;2,559;;;;0,2218;0,2654;0,1329;0,01;;;;;;;;;;;;;;;;
171;171;-2704,10541;6,9364;97,1382;2,5585;;;;0,2221;0,2624;0,1337;0,01;;;;;;;;;;;;;;;;
171;171;-2704,078039;6,9301;94,8513;2,5557;;;;0,2221;0,257;0,1342;0,01;;;;;;;;;;;;;;;;
171;171;-2704,050668;6,941;95,2503;2,5516;;;;0,2218;0,2638;0,1371;0,01;;;;;;;;;;;;;;;;
171;171;-2704,023297;6,9522;95,5295;2,5448;;;;0,2215;0,2756;0,142;0,01;;;;;;;;;;;;;;;;
171;171;-2703,995926;6,9638;95,6949;2,5356;;;;0,2212;0,2921;0,1487;0,01;;;;;;;;;;;;;;;;
171;171;-2703,968555;6,9731;95,8223;2,5362;;;;0,2208;0,3066;0,1545;0,01;;;;;;;;;;;;;;;;
171;171;-2703,941184;6,9723;96,0935;2,5364;;;;0,2205;0,3122;0,1577;0,01;;;;;;;;;;;;;;;;
171;171;-2703,913813;6,9598;96,5291;2,536;;;;0,2203;0,3079;0,1577;0,01;;;;;;;;;;;;;;;;
171;171;-2703,886442;6,9535;98,718;2,5373;;;;0,2207;0,2893;0,1526;0,01;;;;;;;;;;;;;;;;
171;171;-2703,859072;6,9488;101,3092;2,5395;;;;0,221;0,2782;0,1477;0,01;;;;;;;;;;;;;;;;
171;171;-2703,831701;6,9458;104,29;2,5426;;;;0,2212;0,2787;0,1437;0,01;;;;;;;;;;;;;;;;
171;171;-2703,80433;6,9376;105,4238;2,5385;;;;0,2209;0,2807;0,1435;0,01;;;;;;;;;;;;;;;;
171;171;-2703,776959;6,9287;105,6921;2,5358;;;;0,2207;0,282;0,1438;0,01;;;;;;;;;;;;;;;;
171;171;-2703,749588;6,9198;104,8566;2,537;;;;0,2206;0,2819;0,144;0,01;;;;;;;;;;;;;;;;
171;171;-2703,722217;6,8983;104,9267;2,5358;;;;0,221;0,2732;0,1424;0,01;;;;;;;;;;;;;;;;
171;171;-2703,694846;6,8733;105,232;2,5365;;;;0,2214;0,2672;0,1404;0,01;;;;;;;;;;;;;;;;
171;171;-2703,667475;6,8457;105,6877;2,5425;;;;0,2215;0,2699;0,1382;0,01;;;;;;;;;;;;;;;;
171;171;-2703,640104;6,8187;106,7278;2,5473;;;;0,2214;0,2679;0,1361;0,01;;;;;;;;;;;;;;;;
171;171;-2703,612734;6,7978;107,2099;2,5537;;;;0,2211;0,2671;0,1338;0,01;;;;;;;;;;;;;;;;
