TechCSV1.0;;;;;;;;;;;;
#separator;;;;;;;;;;;;
;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;
yes;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable
169;169;-2774,289874;18,428799;93,243263;2,488;422,24;241,8287;729,054;223,895698;0,2833;0,1608;0,0111
169;169;-2774,258698;18,30623;92,414151;2,49;425,74;241,3153;728,994;225,149009;0,2822;0,1597;0,0109
169;169;-2774,227523;18,260928;91,34484;2,49;428,88;241,026;729,13;227,832277;0,2795;0,159;0,0116
169;169;-2774,196347;18,3436;90,300194;2,49;431,4367;240,9367;729,424;229,767482;0,2765;0,1582;0,0125
169;169;-2774,165172;18,364788;89,335357;2,489;430,9033;241,3033;729,964;230,901305;0,274;0,1574;0,0134
169;169;-2774,133996;18,200129;88,5331;2,489;430,918;241,802;730,548;230,608917;0,273;0,1568;0,0141
169;169;-2774,102821;17,905227;87,789406;2,487;431,6893;242,4093;731,1427;229,493711;0,2736;0,1571;0,015
169;169;-2774,071646;17,604101;87,044861;2,485;435,9827;243,2027;731,5693;227,994103;0,275;0,158;0,0163
169;169;-2774,04047;17,379403;86,255983;2,483;440,46;244,164;731,88;226,034785;0,2771;0,1599;0,0183
169;169;-2774,009295;17,233513;85,735619;2,48;444,8147;245,2733;732,1193;224,939074;0,2785;0,1618;0,0208
169;169;-2773,978119;17,168301;85,532297;2,478;446,9613;246,7067;732,4127;224,468208;0,2792;0,1636;0,0233
169;169;-2773,946944;17,292986;86,125467;2,477;448,524;247,956;732,822;225,159153;0,2782;0,1644;0,0248
169;169;-2773,915768;17,490431;87,147425;2,476;449,756;248,9893;733,318;225,658287;0,2785;0,1647;0,0244
169;169;-2773,884593;17,669554;88,274307;2,475;451,516;249,1827;733,898;225,955995;0,2797;0,1649;0,0231
169;169;-2773,853417;17,607488;89,004694;2,473;453,164;249,312;734,494;225,68736;0,2829;0,1659;0,0217
169;169;-2773,822242;17,434108;89,400868;2,47;454,63;249,3987;735,1393;224,994591;0,2858;0,1676;0,0215
169;169;-2773,791067;17,208198;89,635285;2,466;455,13;249,4853;736,1327;224,040029;0,2883;0,1698;0,022
169;169;-2773,759891;17,038342;90,009517;2,463;455,274;249,256;737,218;222,863651;0,2897;0,1718;0,0232
169;169;-2773,728716;16,798262;90,347675;2,461;455,1353;248,814;738,3047;222,090974;0,2909;0,1735;0,0243
169;169;-2773,69754;16,511076;90,607275;2,458;454,5887;248,354;738,8513;221,659436;0,2919;0,1749;0,0255
169;169;-2773,666365;16,22036;90,204178;2,453;453,758;248,17;739,13;222,103334;0,2923;0,1766;0,0281
169;169;-2773,635189;16,105778;89,601824;2,448;452,746;248,1793;739,2173;223,044973;0,2922;0,1786;0,0329
169;169;-2773,604014;16,144671;88,852159;2,443;451,806;248,2727;739,1907;224,377916;0,2918;0,1809;0,0395
169;169;-2773,572838;16,548982;88,602494;2,44;451,09;248,21;738,948;225,271355;0,2923;0,1828;0,0451
169;169;-2773,541663;16,959794;88,65794;2,44;450,504;248,0053;738,5213;225,612377;0,2936;0,1837;0,0459
169;169;-2773,510488;17,377006;89,013656;2,442;449,744;247,4587;737,7347;225,409752;0,2956;0,1837;0,042
169;169;-2773,479312;17,400179;89,440968;2,445;448,796;246,576;736,968;225,177226;0,2975;0,1827;0,0349
169;169;-2773,448137;17,337907;89,673592;2,448;447,728;245,444;736,2507;224,958572;0,2995;0,182;0,0294
169;169;-2773,416961;17,183294;89,672214;2,45;446,708;244,084;735,8573;224,757194;0,3017;0,1818;0,0257
169;169;-2773,385786;17,310348;89,528021;2,451;445,752;243,12;735,544;224,083761;0,3042;0,1822;0,0236
169;169;-2773,35461;17,542077;89,365778;2,454;444,7727;242,4853;735,248;223,727747;0,3058;0,1821;0,0216
169;169;-2773,323435;17,89587;89,192464;2,459;443,1993;242,4387;734,628;223,882275;0,3058;0,1811;0,0196
169;169;-2773,29226;17,972508;88,938657;2,467;440,458;242,328;733,748;225,116686;0,3032;0,1785;0,0174
169;169;-2773,261084;17,905866;88,654305;2,475;436,9067;242,1587;732,7213;226,171683;0,3002;0,1752;0,0153
169;169;-2773,229909;17,64916;88,33443;2,482;433,0733;241,8453;731,9347;226,655804;0,297;0,1712;0,0135
169;169;-2773,198733;17,476657;88,020457;2,487;430,888;241,784;731,736;225,993113;0,2934;0,1677;0,0124
169;169;-2773,167558;17,373787;87,793045;2,49;430,1227;241,936;732;224,978806;0,2894;0,1646;0,0118
169;169;-2773,136382;17,388039;87,753957;2,491;432,2493;242,496;732,9;223,685237;0,2848;0,162;0,0116
169;169;-2773,105207;17,349638;87,791094;2,491;434,452;243,248;733,76;222,997403;0,2812;0,16;0,0118
169;169;-2773,074031;17,209849;87,833435;2,49;436,6407;244,136;734,5773;222,989015;0,2782;0,1585;0,0123
169;169;-2773,042856;16,826889;87,833114;2,488;438,2473;245,096;735,2507;224,420511;0,2763;0,1582;0,0134
169;169;-2773,011681;16,329387;87,911027;2,483;440,35;245,752;736,088;226,350081;0,2768;0,1593;0,0152
169;169;-2772,980128;15,865141;88,057917;2,478;442,786;246,142;737,1007;228,039784;0,2789;0,1613;0,0171
169;169;-2772,947694;15,676119;88,353737;2,472;445,246;245,962;738,7073;228,190637;0,2838;0,1646;0,0188
169;169;-2772,91526;15,808454;88,51044;2,469;446,934;245,594;740,694;227,157871;0,2879;0,1674;0,0194
169;169;-2772,882826;16,111847;88,470426;2,468;447,9267;245,0747;742,9013;225,577599;0,2907;0,1696;0,0194
169;169;-2772,850392;16,554032;87,76284;2,472;447,2933;244,3213;744,8147;223,894856;0,289;0,1693;0,0185
169;169;-2772,817958;17,146289;86,620044;2,479;445,016;243,04;745,876;222,973927;0,2827;0,1665;0,0182
169;169;-2772,785524;17,880894;85,274093;2,486;441,49;241,2953;746,248;222,657785;0,2732;0,1619;0,0184
169;169;-2772,75309;19,051012;84,202616;2,494;436,59;238,5487;745,528;223,688494;0,2596;0,1553;0,0196
169;169;-2772,720656;20,096835;83,813673;2,5;432,658;236,078;744,508;224,621316;0,2459;0,1483;0,0209
169;169;-2772,688222;20,98583;83,951879;2,505;429,584;233,968;743,2633;225,389291;0,2323;0,1412;0,0224
169;169;-2772,655788;20,939446;84,921315;2,507;428,424;233,448;741,7967;224,887782;0,2226;0,1347;0,0227
169;169;-2772,623354;20,576426;85,804617;2,507;428,372;233,872;740,282;224,162291;0,2169;0,1292;0,0217
169;169;-2772,59092;19,948684;86,606863;2,505;429,2973;235,0387;738,768;223,273284;0,2146;0,1245;0,0198
169;169;-2772,558486;19,176341;87,001988;2,498;432,3707;237,2253;737,548;223,247628;0,2192;0,1255;0,0227
169;169;-2772,526052;18,38663;87,433723;2,488;436,168;239,78;736,832;223,521906;0,227;0,1305;0,0284
169;169;-2772,493618;17,57955;87,90207;2,477;440,3773;242,5593;736,544;224,096119;0,2378;0,1395;0,0369
169;169;-2772,461184;17,016111;88,526794;2,469;443,9507;245,1527;737,084;224,516182;0,2514;0,1495;0,0417
169;169;-2772,42875;16,709527;88,96404;2,465;446,864;247,094;737,924;224,790271;0,2645;0,1574;0,0397
169;169;-2772,396316;16,707086;89,169329;2,465;449,1987;248,4987;738,9667;224,891977;0,2769;0,1627;0,0295
169;169;-2772,363882;17,011494;89,070132;2,472;450,2853;248,9853;740,0333;224,804125;0,2851;0,1654;0,0221
169;169;-2772,331448;17,219026;89,021308;2,48;449,932;249,02;740,868;224,998681;0,2911;0,1663;0,0162
169;169;-2772,299014;17,248521;89,081649;2,49;448,3233;248,682;741,4613;225,631555;0,2941;0,1648;0,0122
169;169;-2772,26658;17,065337;89,320306;2,496;444,0567;247,702;741,2747;227,661978;0,2936;0,1627;0,0107
169;169;-2772,234146;16,994984;89,475308;2,502;438,542;246,386;740,652;229,87821;0,2919;0,1605;0,01
169;169;-2772,201712;17,181205;89,434993;2,506;432,382;244,84;739,7247;232,085821;0,2889;0,1581;0,01
169;169;-2772,169278;17,711193;88,705221;2,51;427,902;243,24;738,6713;233,634766;0,2852;0,1557;0,01
169;169;-2772,136844;18,207438;87,753366;2,514;425,226;241,532;737,574;234,85718;0,2812;0,1533;0,01
169;169;-2772,10441;18,471913;86,615335;2,519;423,8573;239,7687;736,4113;235,644779;0,2767;0,1506;0,01
169;169;-2772,071976;18,255669;85,923288;2,52;423,4307;238,1553;734,9247;235,597911;0,2736;0,1485;0,01
169;169;-2772,039542;17,900276;85,611428;2,52;423,864;237,11;733,354;235,238635;0,2719;0,1472;0,01
169;169;-2772,007108;17,525801;86,03192;2,517;425,066;236,5133;731,8;234,644541;0,2733;0,1477;0,01
169;169;-2771,974674;17,33904;86,914697;2,512;428,026;236,5467;730,9;233,885523;0,276;0,1493;0,01
169;169;-2771,94224;17,240117;87,874348;2,508;432,094;236,708;730,572;233,026171;0,2789;0,1514;0,01
169;169;-2771,909806;17,217413;88,503397;2,506;436,8853;236,9527;730,6587;232,013769;0,2808;0,1532;0,01
169;169;-2771,877372;17,16649;88,662366;2,506;441,5387;237,1793;731,0453;231,11766;0,2812;0,1537;0,01
169;169;-2771,844938;17,113318;88,559067;2,507;444,468;237,45;731,528;230,212905;0,2807;0,1536;0,01
169;169;-2771,812504;17,113915;88,20551;2,507;446,1613;237,768;732,126;228,995254;0,279;0,153;0,0101
169;169;-2771,78007;17,161844;87,681636;2,503;447,0747;238,248;733,186;227,313057;0,277;0,1533;0,0109
169;169;-2771,747636;17,227951;87,068101;2,497;447,888;239,12;734,702;225,392624;0,2747;0,1542;0,0125
169;169;-2771,715202;17,229683;86,501389;2,487;448,5827;240,28;736,51;223,648005;0,2721;0,1566;0,0173
169;169;-2771,682768;17,170231;86,302077;2,477;448,8093;241,68;738,21;222,675433;0,2694;0,1591;0,0239
169;169;-2771,650334;17,058755;86,394542;2,468;448,568;242,688;739,342;222,291413;0,2668;0,1617;0,0317
169;169;-2771,6179;16,812206;87,015598;2,463;448,0207;243,34;740,0887;222,681308;0,2645;0,1632;0,0384
169;169;-2771,585466;16,62317;87,458084;2,459;447,5273;243,14;740,7753;222,743018;0,2629;0,1642;0,0433
169;169;-2771,553032;16,487363;87,726212;2,456;446,994;242,92;742,022;222,511775;0,2619;0,1646;0,0469
169;169;-2771,520598;16,597521;86,785333;2,452;446,3393;242,8027;743,694;221,405542;0,262;0,1657;0,0543
169;169;-2771,488164;16,667074;85,500186;2,445;444,8327;243,7293;745,834;220,233565;0,2621;0,1681;0,072
169;169;-2771,45573;16,695368;83,865219;2,437;443,45;245,252;747,858;218,994786;0,2625;0,1716;0,0999
169;169;-2771,423296;16,473927;82,714013;2,425;442,2647;247,1573;749,7507;218,773928;0,2622;0,1763;0,1567
169;169;-2771,390862;16,240403;82,030801;2,413;442,1113;248,9307;751,1573;219,017428;0,261;0,1807;0,2595
169;169;-2771,358428;16,000856;81,907055;2,402;441,99;250,028;752,364;219,796956;0,2588;0,1848;0,4173
169;169;-2771,325994;15,86886;82,460429;2,396;441,838;250,5853;753,43;220,12764;0,2557;0,187;0,6264
169;169;-2771,29356;15,784592;83,026224;2,392;441,218;250,3387;754,43;220,058572;0,2534;0,188;0,7909
169;169;-2771,261126;15,758647;83,52711;2,391;441,286;250,14;755,142;219,445252;0,2522;0,1875;0,8817
169;169;-2771,228692;15,837288;83,520405;2,395;442,0493;250,0227;755,6247;218,406692;0,2528;0,1871;0,8678
169;169;-2771,196258;15,935703;83,338433;2,399;444,9427;250,3493;755,7713;217,439477;0,253;0,1861;0,8107
169;169;-2771,163824;16,043269;82,966084;2,404;449,184;250,804;756,01;216,714411;0,252;0,1844;0,6995
169;169;-2771,13139;16,024086;82,653086;2,406;454,184;251,3713;756,3453;216,564762;0,2491;0,1824;0,6453
169;169;-2771,098956;15,94745;82,31557;2,405;457,924;252,1847;756,9987;216,667135;0,2463;0,181;0,6559
169;169;-2771,066522;15,799557;81,893693;2,399;460,84;253,062;757,976;217,072844;0,2446;0,1812;0,791
169;169;-2771,034088;15,719703;81,152436;2,39;463,1793;253,972;759,218;218,155986;0,2448;0,1834;1,088
169;169;-2771,001654;15,680014;80,358278;2,38;465,2727;254,792;760,898;219,388405;0,2454;0,1865;1,5095
169;169;-2770,96922;15,701281;79,672175;2,371;467,438;255,54;762,338;220,499363;0,2457;0,1905;2,1555
169;169;-2770,936786;15,724118;79,38888;2,364;469,6233;256,196;763,5213;220,549017;0,2444;0,1932;2,8859
169;169;-2770,904352;15,795094;79,263468;2,359;471,5567;256,456;763,8347;220,083;0,2423;0,1951;3,6332
169;169;-2770,871918;16,047181;79,177687;2,356;473,17;256,4;763,744;219,133;0,2398;0,1954;4,3268
169;169;-2770,839484;16,469482;78,733246;2,354;474,4273;256,0827;763,35;218,336945;0,2391;0,196;4,8425
169;169;-2770,80705;16,946818;78,141974;2,354;474,4007;255,3093;762,65;217,701543;0,2402;0,1966;5,1255
169;169;-2770,774616;17,300243;77,64975;2,355;473,718;254,316;761,842;217,536189;0,2451;0,1973;4,6255
169;169;-2770,742182;17,507726;77,622965;2,359;472,4913;253,1547;760,93;217,660415;0,2506;0,1984;3,873
169;169;-2770,709748;17,642244;77,914317;2,363;470,3047;251,8013;759,73;217,877039;0,256;0,1995;2,998
169;169;-2770,677314;17,860492;78,615983;2,37;468,282;250,596;758,286;217,51221;0,258;0,1997;2,2823
169;169;-2770,64488;18,295775;79,323221;2,377;466,2847;249,5333;756,6827;216,901879;0,2581;0,1983;1,7281
169;169;-2770,612446;18,901368;80,02126;2,385;463,5313;248,8667;755,1093;216,169743;0,2569;0,1958;1,2918
169;169;-2770,580012;19,773678;80,527671;2,394;460,378;248,596;753,836;216,171974;0,2557;0,1919;0,945
169;169;-2770,547578;20,485096;81,022095;2,403;456,9413;248,7047;752,7947;216,835528;0,2556;0,188;0,6672
169;169;-2770,515144;21,0523;81,505208;2,412;453,3547;249,8513;752,0413;218,073032;0,2565;0,1841;0,4502
169;169;-2770,48271;21,179183;81,92068;2,415;449,112;250,99;751,276;219,962533;0,2576;0,1812;0,3353
169;169;-2770,450276;21,209549;82,227341;2,417;444,2773;252,0007;750,514;221,233096;0,2579;0,18;0,2845
169;169;-2770,417842;21,140257;82,421652;2,415;438,0507;251,9073;749,854;221,864592;0,2573;0,1803;0,3002
169;169;-2770,385408;20,999503;82,46128;2,411;432,172;250,95;749,298;220,889488;0,2557;0,1814;0,361
169;169;-2770,352974;20,924757;82,498676;2,409;426,8653;249,34;748,7973;219,986082;0,2544;0,1822;0,4178
169;169;-2770,32054;20,93563;82,53968;2,407;424,6187;247,04;748,1707;219,238969;0,2535;0,1827;0,4677
169;169;-2770,288106;21,010903;82,855537;2,411;423,54;244,376;747,092;220,433032;0,2543;0,1822;0,447
169;169;-2770,255672;21,075044;83,243741;2,417;422,9813;241,3847;745,6093;222,431234;0,2558;0,1807;0,3827
169;169;-2770,223238;21,113666;83,705841;2,427;420,0947;237,6313;743,2027;225,398491;0,2581;0,1778;0,2621
169;169;-2770,190804;22,197756;84,179013;2,442;415,252;233,582;740,272;227,127382;0,2601;0,1734;0,1617
169;169;-2770,15837;24,149992;84,719431;2,46;409,2027;229,39;736,9353;227,932209;0,2612;0,1678;0,085
169;169;-2770,125936;27,441232;85,382798;2,48;404,0293;225,69;733,0887;227,346317;0,2606;0,1606;0,0468
169;169;-2770,093502;29,869543;85,965802;2,5;400,084;222,954;729,198;226,118743;0,257;0,1523;0,0273
169;169;-2770,061069;31,187232;86,363016;2,518;397,0493;221,01;725,312;224,611886;0,2524;0,144;0,0153
169;169;-2770,028635;30,343538;86,366769;2,533;394,8427;220,41;721,732;222,773172;0,2472;0,1362;0,0115
169;169;-2769,996201;29,090335;86,078789;2,542;392,688;220,114;718,472;221,859955;0,2435;0,1304;0,0103
169;169;-2769,963767;28,026485;85,731234;2,548;390,574;219,9493;715,4793;221,626898;0,2405;0,1258;0,01
169;169;-2769,931333;27,875553;85,456805;2,551;388,514;219,1427;712,9727;222,619745;0,2385;0,1232;0,01
169;169;-2769,898899;29,835578;85,15862;2,554;386,858;217,056;710,738;223,051068;0,2354;0,1209;0,01
169;169;-2769,866465;33,090687;84,74974;2,558;385,5153;214,1053;708,69;223,10832;0,2313;0,1183;0,01
169;169;-2769,834031;38,321651;83,943566;2,564;384,5687;211,0587;706,69;222,524593;0,2251;0,1147;0,01
169;169;-2769,801597;41,478817;82,833444;2,571;382,854;209,492;704,41;222,254585;0,2183;0,1102;0,01
169;169;-2769,769163;43,531604;81,565509;2,577;380,4467;208,9847;701,908;222,114572;0,2111;0,1052;0,01
169;169;-2769,736729;44,88932;80,217615;2,584;376,4133;209,1313;699,088;221,879139;0,2033;0,1;0,01
169;169;-2769,704295;52,97053;78,939196;2,592;372,828;208,058;696,36;221,249743;0,1937;0,0945;0,01
169;169;-2769,671861;67,257281;77,705501;2,602;369,72;205,9307;693,7327;220,439465;0,1825;0,0889;0,01
169;169;-2769,639427;100,462662;76,507089;2,617;368,22;201,6373;691,4593;220,029885;0,1679;0,0848;0,01
169;169;-2769,606993;141,444516;75,233455;2,634;366,768;196,94;689,45;220,353984;0,1527;0,0789;0,01
169;169;-2769,574559;186,343433;73,904873;2,651;365,252;192,072;687,6753;221,200136;0,137;0,0716;0,01
169;169;-2769,542125;205,825651;72,554919;2,661;362,872;188,092;686,4287;222,037407;0,1227;0,0622;0,01
169;169;-2769,509691;212,003216;71,470376;2,666;359,964;185,068;685,526;222,090759;0,1104;0,0536;0,01
169;169;-2769,477257;206,669127;70,625234;2,667;356,6727;182,8213;684,8827;221,453163;0,0996;0,0459;0,01
169;169;-2769,444823;201,813024;70,573929;2,662;353,0993;181,8347;684,5093;219,800079;0,0928;0,0401;0,01
169;169;-2769,412389;198,438854;70,798964;2,657;349,506;181,264;684,144;218,394357;0,0878;0,0367;0,01
169;169;-2769,379955;196,619497;71,313931;2,652;345,984;180,9847;683,7727;217,248163;0,0849;0,0355;0,01
169;169;-2769,347521;200,200121;71,711567;2,648;343,224;180,8313;683,2993;217,662017;0,0848;0,0352;0,01
169;169;-2769,315087;206,93999;71,931057;2,646;341,16;180,638;682,802;218,602164;0,0855;0,0352;0,01
169;169;-2769,282653;217,444058;71,92939;2,646;339,58;180,422;682,2993;220,137991;0,0868;0,0354;0,01
169;169;-2769,250219;237,366037;71,779132;2,647;338,18;180,242;681,8927;220,78823;0,0881;0,0356;0,01
169;169;-2769,217785;266,570381;71,565494;2,649;335,576;180,198;681,554;220,746547;0,0887;0,0357;0,01
169;169;-2769,185351;308,832324;71,274687;2,651;332,1053;180,2727;681,2727;219,757636;0,0885;0,0356;0,01
169;169;-2769,152917;368,087416;70,788579;2,652;328,0587;180,5993;681,0993;218,469938;0,0866;0,0354;0,01
169;169;-2769,120483;423,931731;70,157767;2,651;325,148;180,906;681,026;217,448162;0,0843;0,0352;0,01
169;169;-2769,088049;468,343739;69,307642;2,649;323,14;181,168;681,02;217,020143;0,0816;0,0351;0,01
169;169;-2769,055615;482,167433;68,420478;2,645;322,44;181,148;681,02;217,886154;0,0798;0,0358;0,01
169;169;-2769,023181;484,060804;67,644191;2,64;321,648;180,888;680,968;219,197155;0,0787;0,0368;0,01
169;169;-2768,990747;473,548993;67,150949;2,636;320,8367;180,4427;680,8807;220,890921;0,0789;0,038;0,01
169;169;-2768,958313;461,385284;66,968488;2,633;320,4033;179,7693;680,7873;221,245288;0,0797;0,0388;0,01
169;169;-2768,925879;450,002838;66,891784;2,632;319,878;179,256;680,706;220,702271;0,0805;0,0393;0,01
169;169;-2768,893445;442,468717;66,857447;2,632;319,286;178,89;680,634;218,637639;0,0807;0,0389;0,01
169;169;-2768,861011;440,144356;66,678785;2,633;318,646;178,89;680,574;216,555999;0,0801;0,0382;0,01
169;169;-2768,828577;440,514514;66,433589;2,635;317,842;178,954;680,59;214,890854;0,0791;0,0373;0,01
169;169;-2768,796143;443,718582;66,142336;2,637;317,0493;179,0527;680,666;214,917626;0,0779;0,0364;0,01
169;169;-2768,763709;445,546431;65,924946;2,64;317,3427;179,0793;680,826;216,258694;0,0769;0,0352;0,01
169;169;-2768,731275;445,743698;65,769112;2,644;317,616;179,15;680,918;218,120529;0,076;0,034;0,01
169;169;-2768,698841;440,523947;65,759191;2,648;317,8753;179,3087;680,964;219,37335;0,0752;0,0329;0,01
169;169;-2768,666407;429,417438;65,868054;2,65;318,1287;179,9953;681,004;219,511925;0,0744;0,0323;0,01
169;169;-2768,633973;412,461458;66,101676;2,651;319,562;181,146;681,344;218,985692;0,0737;0,0321;0,01
169;169;-2768,601539;375,152403;66,803946;2,648;322,2793;182,6673;681,97;218,418303;0,0732;0,0323;0,01
169;169;-2768,569105;328,543063;67,752664;2,644;329,4727;184,7407;683,37;218,581205;0,0736;0,0329;0,01
169;169;-2768,536671;275,11502;68,86252;2,638;337,162;187,366;685,398;219,292493;0,0749;0,0339;0,01
169;169;-2768,504237;220,270728;69,680374;2,627;344,6347;190,5027;687,954;220,333438;0,0793;0,036;0,01
169;169;-2768,471803;165,700012;70,209147;2,612;347,1813;194,9293;691,494;220,565072;0,0862;0,0404;0,01
169;169;-2768,439369;111,505507;70,481161;2,593;348,992;199,804;696,01;220,072181;0,0952;0,0469;0,01
169;169;-2768,406935;74,118939;70,448806;2,564;350,3993;204,8913;701,364;218,019753;0,1082;0,0565;0,01
169;169;-2768,374501;46,702606;70,674691;2,532;352,5927;209,2047;708,404;216,031922;0,1223;0,068;0,0123
169;169;-2768,342067;29,915696;71,175892;2,497;354,994;214,054;715,96;214,112959;0,1377;0,0817;0,017
169;169;-2768,309633;23,849467;72,482208;2,458;357,4687;219,5073;723,834;213,689554;0,1536;0,0961;0,0522
169;169;-2768,277199;19,825931;73,957805;2,423;359,3553;227,1807;731,474;214,003292;0,169;0,1121;0,578
169;169;-2768,244765;17,866941;75,608986;2,39;363,314;234,07;738,706;215,189972;0,1835;0,1302;1,7266
169;169;-2768,212331;16,653919;76,964796;2,368;369,074;240,1853;745,776;216,400888;0,1952;0,1506;7,2651
169;169;-2768,179897;15,655781;78,149952;2,351;378,614;244,0387;753,836;217,181793;0,2053;0,1679;12,7258
169;169;-2768,147463;14,883051;79,110883;2,341;388,29;246,176;759,6;217,280743;0,2136;0,1799;17,3857
169;169;-2768,115029;14,290475;79,980698;2,336;397,8027;247,0113;763,6027;216,613828;0,22;0,189;20,0339
169;169;-2768,082595;13,757922;80,817091;2,333;405,0293;246,4247;765,5293;215,78462;0,2254;0,1962;21,3895
169;169;-2768,050161;13,286839;81,616448;2,332;412,6;245,842;767,288;214,874383;0,2294;0,2007;20,8718
169;169;-2768,017727;12,872175;82,348384;2,331;420,334;245,31;768,8573;214,618339;0,2321;0,2035;19,9744
169;169;-2767,985293;12,474816;83,025682;2,33;427,474;245,21;769,7307;214,834132;0,2345;0,2056;18,9822
169;169;-2767,952859;12,088569;83,607369;2,328;433,438;245,21;770,368;215,836298;0,237;0,2068;17,9617
169;169;-2767,920425;11,803634;83,986089;2,326;437,9253;245,2893;770,8393;216,986217;0,2399;0,2079;17,0293
169;169;-2767,887991;11,60009;84,202707;2,324;436,1787;245,4827;771,2327;217,997227;0,2425;0,209;16,2663
169;169;-2767,855557;11,553903;84,107037;2,321;434,708;245,736;771,686;218,43955;0,2444;0,2102;15,9566
169;169;-2767,823123;11,517792;83,880233;2,319;433,4893;246,0507;772,1793;218,24266;0,2452;0,2111;16,1145
169;169;-2767,790689;11,458193;83,710673;2,318;432,8827;246,5573;772,6727;217,674572;0,2453;0,2119;16,5495
169;169;-2767,758255;11,286165;83,985129;2,316;432,464;247,132;773,038;216,603509;0,2445;0,2122;17,366
